time [s],Force [kN],Transducer [mm]
177.80371,-538.9303,-1.007396
178.00391000000002,-539.67126,-1.0080799999999999
178.2041,-540.5029900000001,-1.0088891
178.4043,-541.31531,-1.0108948
178.60449,-542.17017,-1.0120914
178.80469,-542.867,-1.0136709000000002
179.00488,-543.57123,-1.015079
179.20508,-544.38153,-1.016505
179.40527,-545.3075,-1.0178148999999999
179.60547,-545.96655,-1.0193169
179.80566000000002,-546.66595,-1.0207206
180.00586,-547.58612,-1.0219783000000002
180.20605,-548.27948,-1.0235176
180.40625,-549.17511,-1.0244459000000001
180.60645,-549.9056400000001,-1.0269344
180.80664,-550.61499,-1.0278747
181.00683999999998,-551.50806,-1.0289207
181.20703,-552.28479,-1.0307103000000002
181.40723,-553.10828,-1.0317355
